id,title,company,city,level,category,experience,salary_from,salary_to,salary_mid,skills,has_desc,url
132035437,Аппаратчик приготовления химических растворов,ОООСтальпротектколор,Череповец,junior,general_ml,Без опыта,,,,,True,https://hh.ru/vacancy/132035437
129821368,Территориальный менеджер по работе с корпоративными клиентами (IT- продукты),ООО ТЕХНОЛОГИИ ОТРАСЛЕВОЙ ТРАНСФОРМАЦИИ,Екатеринбург,junior,general_ml,Опыт 1-3 года,,,,,True,https://hh.ru/vacancy/129821368
132837327,Руководитель отдела продаж (ведущий менеджер по продажам),ПРОМВЫШИВКА,Москва,senior,research,Опыт 1-3 года,,,,,True,https://hh.ru/vacancy/132837327
131157046,Менеджер по продажам/Sales manager (МТС AdTech),,Москва,middle,general_ml,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/131157046
132917791,Инженер-механик,ОООСоколиные Сады,посёлок Гослесопитомника,middle,general_ml,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/132917791
132437884,Специалист отдела долговых рынков России,Cbonds.ru,Санкт-Петербург,junior,ai_engineer,Опыт 1-3 года,,,,,True,https://hh.ru/vacancy/132437884
132929840,Системный аналитик,Бэнкс Софт Системс,Москва,middle,nlp,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/132929840
126303080,Менеджер по продажам сегмента SMB / Младший менеджер по продажам,,Москва,junior,general_ml,Опыт 1-3 года,,,,,True,https://hh.ru/vacancy/126303080
132918622,"Middle Дата аналитик в Smart pricing [Big Data, МТС Веб Сервисы]",,Москва,middle,data_science,Опыт 3-6 лет,,,,Python|SQL|Hadoop,True,https://hh.ru/vacancy/132918622
132892280,Грузчик в интерьерный салон (Ул. Чайковского),KOVER.RU,Санкт-Петербург,junior,research,Без опыта,,,,,True,https://hh.ru/vacancy/132892280
131546660,Технический руководитель,,Москва,senior,ai_engineer,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/131546660
132867394,Оператор на производство (Оператор экструдера),ОООПолипринт,Краснодар,junior,general_ml,Без опыта,70000.0,,70000.0,,True,https://hh.ru/vacancy/132867394
132889516,Fullstack тестировщик,ОООСбер Бизнес Софт,Москва,middle,ai_engineer,Опыт 3-6 лет,,,,Python|SQL|LLM,True,https://hh.ru/vacancy/132889516
132857315,Project manager GigaChat B2Bank (продукт Аккаутинг),,Москва,middle,llm,Опыт 3-6 лет,,,,LLM,True,https://hh.ru/vacancy/132857315
132855585,Инженер сопровождения и эксплуатации/SRE,,Москва,junior,general_ml,Опыт 1-3 года,,,,Python|Go|Docker|Kubernetes|PostgreSQL,True,https://hh.ru/vacancy/132855585
132235358,"Грузчик в интерьерный салон (г. Химки, ТК ""Гранд"")",KOVER.RU,Москва,junior,research,Без опыта,,,,,True,https://hh.ru/vacancy/132235358
131305989,Оператор контакт центра банка МТС,АОПрофессиональная Коллекторская организация Финансовое Агентство по Сбору Платежей,Псков,junior,general_ml,Без опыта,,,,,True,https://hh.ru/vacancy/131305989
132176666,Главный специалист Отдела развития и внедрения сквозных технологий искусственного интеллекта,АОНПО ТЕХНОМАШ ИМ. С.А. АФАНАСЬЕВА,Москва,middle,ai_engineer,Опыт 3-6 лет,,,,Python|LLM,True,https://hh.ru/vacancy/132176666
127795373,Менеджер по продажам ПО с искусственным интеллектом,,Москва,junior,ai_engineer,Без опыта,80000.0,150000.0,115000.0,,True,https://hh.ru/vacancy/127795373
132893179,Мобильный разработчик,,Санкт-Петербург,middle,ai_engineer,Опыт 3-6 лет,,,,Python|C++|Bash|Git,True,https://hh.ru/vacancy/132893179
132888609,BI-разработчик,Синимекс,Москва,middle,ai_engineer,Опыт 3-6 лет,,,,SQL|ClickHouse,True,https://hh.ru/vacancy/132888609
132923554,Senior/Lead Java разработчик,ОООКлауд Солюшенс,Москва,senior,general_ml,Опыт более 6 лет,,,,Python|Airflow|Docker|Kubernetes|Kafka|PostgreSQL|MongoDB|Redis|AWS|Azure,True,https://hh.ru/vacancy/132923554
132539636,"Программист 1С + AI + Маркировка ""Честный знак""",ОООЛЕВИ РУ РИТЕЙЛ,Курск,junior,ai_engineer,Опыт 1-3 года,,,,,True,https://hh.ru/vacancy/132539636
132840566,Разработчик 1С,Wanted,Москва,middle,computer_vision,Опыт 3-6 лет,,,,PostgreSQL,True,https://hh.ru/vacancy/132840566
132823885,"С++ разработчик, Qt",АО ЭДС,Ижевск,middle,ai_engineer,Опыт 3-6 лет,,,,C++|Git,True,https://hh.ru/vacancy/132823885
132823961,Инженер-разработчик радиооборудования,АО ЭДС,Ижевск,middle,ai_engineer,Опыт 3-6 лет,,,,C++,True,https://hh.ru/vacancy/132823961
132795209,Разработчик баз данных,,Москва,senior,data_engineer,Опыт более 6 лет,,,,SQL|PostgreSQL|ClickHouse,True,https://hh.ru/vacancy/132795209
132483886,C#/.NET-разработчик,,Ижевск,middle,research,Опыт 3-6 лет,,,,SQL|Git,True,https://hh.ru/vacancy/132483886
131091966,Инженер-разработчик физических моделей,,Москва,middle,ai_engineer,Опыт 3-6 лет,,,,Python|C++|Git,True,https://hh.ru/vacancy/131091966
132714671,Senior JS-разработчик,,Москва,senior,ai_engineer,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/132714671
132824658,"Инженер-программист C#, С++",АО ЭДС,Ижевск,middle,ai_engineer,Опыт 3-6 лет,,,,Python|PostgreSQL|MongoDB|Git,True,https://hh.ru/vacancy/132824658
131971202,Преподаватель по работе с системами искусственного интеллекта,ООО 1C-Медицина-Регион,Тюмень,middle,ai_engineer,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/131971202
132734813,Golang developer,ООО Норд Клан,Санкт-Петербург,middle,ai_engineer,Опыт 3-6 лет,,,,Python|Go|Docker|Kafka|PostgreSQL|S3|Grafana,True,https://hh.ru/vacancy/132734813
132758703,Senior Java developer (GigaChat),,Москва,senior,llm,Опыт более 6 лет,,,,SQL|Kafka|PostgreSQL|ClickHouse,True,https://hh.ru/vacancy/132758703
132801053,Business Development Manager / Ведущий менеджер по развитию бизнеса,Beorg,Москва,middle,computer_vision,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/132801053
132633675,"Разработчик Python (Django, DRF)",,"Муром, улица Ленина, 82",junior,research,Опыт 1-3 года,,,,Python|OpenCV|Docker|Kubernetes|PostgreSQL|Redis|Git,True,https://hh.ru/vacancy/132633675
132555240,Senior .NET Backend разработчик,АОЭДС,Ижевск,senior,ai_engineer,Опыт более 6 лет,,,,Docker|Kafka|PostgreSQL|Git,True,https://hh.ru/vacancy/132555240
132588517,Программист ПЛИС (FPGA),АОЭДС,Москва,middle,ai_engineer,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/132588517
132550995,"Фуллстэк разработчик (Next.js, Node.js, ИИ)",ОООПруфикс,Москва,junior,ai_engineer,Опыт 1-3 года,,,,Python|LLM|PostgreSQL|Git,True,https://hh.ru/vacancy/132550995
129672261,Ведущий разработчик Node.js (Навигатор BI),ООО ТЕХНОЛОГИИ ОТРАСЛЕВОЙ ТРАНСФОРМАЦИИ,Москва,middle,general_ml,Опыт 3-6 лет,,,,SQL|Docker|PostgreSQL|ClickHouse,True,https://hh.ru/vacancy/129672261
132335363,Разработчик DocsVision (Senior),ООО Napoleon IT,Санкт-Петербург,senior,llm,Опыт более 6 лет,,,,LLM|PostgreSQL|Redis|Elasticsearch|Git,True,https://hh.ru/vacancy/132335363
132538996,Программист 1C ERP,,Москва,middle,ai_engineer,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/132538996
132704078,Юрист-эксперт,ООО Легалтэк,Воронеж,junior,ai_engineer,Без опыта,,,,,True,https://hh.ru/vacancy/132704078
128020964,RL Разработчик,МФТИ,Долгопрудный,middle,llm,Опыт 3-6 лет,,,,Python|PyTorch,True,https://hh.ru/vacancy/128020964
132839237,Врач-анализатор КЛКТ (Врач-ортодонт/Врач-рентгенолог),MyRay Diagnostica,Москва,junior,ai_engineer,Без опыта,,,,,True,https://hh.ru/vacancy/132839237
132370555,Разработчик мобильных приложений (ОС Android),USETECH,Санкт-Петербург,middle,data_science,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/132370555
131784133,Главный бухгалтер,,Пермь,senior,ai_engineer,Опыт более 6 лет,,,,,True,https://hh.ru/vacancy/131784133
132039600,Программист-разработчик,Воронцов Евгений,Москва,middle,research,Опыт 3-6 лет,,,,MongoDB,True,https://hh.ru/vacancy/132039600
131342740,Программист 1С,,Пермь,middle,ai_engineer,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/131342740
132322751,Java-разработчик (Библиотека AI-решений),,Москва,middle,llm,Опыт 3-6 лет,,,,SQL|LLM|Docker|Kubernetes|Git,True,https://hh.ru/vacancy/132322751
132395788,Senior java developer,,Москва,senior,ai_engineer,Опыт более 6 лет,,,,SQL|Kafka|PostgreSQL|ClickHouse,True,https://hh.ru/vacancy/132395788
132465289,Lead Backend Developer (Python),OSMI IT,Москва,senior,llm,Опыт более 6 лет,,,,Python|LLM|LangChain|Docker|Kubernetes|FastAPI|Flask|Kafka|PostgreSQL|Redis|S3|AWS|GCP|Git,True,https://hh.ru/vacancy/132465289
132087066,IOS-разработчик в Mail,,Москва,middle,ai_engineer,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/132087066
132289997,Middle Full-Stack Разработчик (Python/React/AI),Signal,Москва,middle,ai_engineer,Опыт 3-6 лет,,,,Python|PyTorch|TensorFlow|scikit-learn|LLM|Docker|FastAPI|Kafka|PostgreSQL|MongoDB,True,https://hh.ru/vacancy/132289997
132172364,Программист 1С,,Санкт-Петербург,junior,nlp,Опыт 1-3 года,,,,,True,https://hh.ru/vacancy/132172364
132303714,Юрист (судебный представитель),ООО Легалтэк,Москва,junior,ai_engineer,Опыт 1-3 года,,,,,True,https://hh.ru/vacancy/132303714
132159146,Системный инженер,,Москва,middle,research,Опыт 3-6 лет,,,,Bash|Grafana,True,https://hh.ru/vacancy/132159146
132175101,Full Stack Developer,,Москва,middle,ai_engineer,Опыт 3-6 лет,,,,TensorFlow|LangChain|Docker|PostgreSQL|Git,True,https://hh.ru/vacancy/132175101
132932521,IT инженер,ЭйчарОсы,Ямало-Ненецкий автономный округ,junior,ai_engineer,Опыт 1-3 года,,,,Docker,True,https://hh.ru/vacancy/132932521
132159851,Ведущий frontend-программист (TypeScript/JavaScript),,Санкт-Петербург,senior,nlp,Опыт более 6 лет,,,,,True,https://hh.ru/vacancy/132159851
132922385,Инженер по тестированию/QA,,Санкт-Петербург,middle,ai_engineer,Опыт 3-6 лет,,,,Python|C++|Bash|Go,True,https://hh.ru/vacancy/132922385
126705943,Middle Fullstack C# Developer,ООО Смарт Мил Сервис,Москва,middle,ai_engineer,Опыт 3-6 лет,,,,SQL|PostgreSQL|Git,True,https://hh.ru/vacancy/126705943
132421840,Бизнес-аналитик (СЭД DocsVision),ООО Инкейс,Москва,middle,data_science,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/132421840
132438919,Руководитель проектов,ОООИнкейс,Москва,senior,ai_engineer,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/132438919
128021316,"Исследователь-разработчик в DL/RL (дообучение LLM, RLHF, асинхронный RL)",МФТИ,"Долгопрудный, Первомайская улица, 3",junior,llm,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/128021316
132811337,Менеджер по продажам и развитию бизнеса,,Москва,middle,ai_engineer,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/132811337
132870719,Аналитик по обработке клиентских запросов (L2 Data Support Analyst),ОООРобот Мия,Новосибирск,junior,ai_engineer,Опыт 1-3 года,,,,Python|SQL|Grafana,True,https://hh.ru/vacancy/132870719
132893259,Руководитель проектов IT,АО РИР Энерго,Белгород,senior,ai_engineer,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/132893259
132869387,Менеджер по внедрению ИИ,Фонд Московский инновационный кластер,Москва,middle,ai_engineer,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/132869387
131745295,Специалист по логистике,,Москва,senior,nlp,Опыт более 6 лет,,,,,True,https://hh.ru/vacancy/131745295
132823563,AQA Python специалист,,Москва,middle,ai_engineer,Опыт 3-6 лет,,,,Python,True,https://hh.ru/vacancy/132823563
132850835,Руководитель проектов,ООО К-Скай,"Петрозаводск, набережная Варкауса, 17",senior,ai_engineer,Опыт 1-3 года,,,,,True,https://hh.ru/vacancy/132850835
132010681,AppSec,,Москва,middle,nlp,Опыт 3-6 лет,,,,Python|Go|Kubernetes|AWS|Azure,True,https://hh.ru/vacancy/132010681
132797781,Customer Journey Expert/CJE (Автострахование),,Москва,middle,ai_engineer,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/132797781
132741019,Системный аналитик,,Санкт-Петербург,middle,nlp,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/132741019
132709956,Руководитель ИТ-проектов,Государственное бюджетное учреждение Республики Саха (Якутия) Республиканский центр инфокоммуникационных технологий,"Якутск, проспект Ленина, 1",senior,research,Опыт 1-3 года,,,,,True,https://hh.ru/vacancy/132709956
132824552,Manual QA Engineer,АОЭДС,Ижевск,senior,ai_engineer,Опыт более 6 лет,,,,SQL|PostgreSQL,True,https://hh.ru/vacancy/132824552
132831031,Бизнес-аналитик,,Москва,middle,data_science,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/132831031
132842389,Системный аналитик Middle+/Senior,ОООNapoleon IT,Москва,senior,llm,Опыт 3-6 лет,,,,SQL|LLM,True,https://hh.ru/vacancy/132842389
132722927,Механик,ОООПроизводственные Резервы,Москва,junior,ai_engineer,Опыт 1-3 года,,,,,True,https://hh.ru/vacancy/132722927
132730265,Менеджер по продукту,,Пермь,junior,ai_engineer,Опыт 1-3 года,,,,,True,https://hh.ru/vacancy/132730265
132749663,Аналитик 1С,ГК «ХайТэк»,Москва,middle,ai_engineer,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/132749663
132836935,Маркетолог в AI-сервис для ресторанов / AI Приложение,CHEF.X,Санкт-Петербург,junior,ai_engineer,Опыт 1-3 года,,50000.0,50000.0,,True,https://hh.ru/vacancy/132836935
132874808,Ведущий бухгалтер (сдача отчетности),ООО Матус энд Квитс,Санкт-Петербург,junior,ai_engineer,Опыт 1-3 года,80000.0,150000.0,115000.0,,True,https://hh.ru/vacancy/132874808
132761576,Full-Stack QA/Тестировщик (Python),,Санкт-Петербург,junior,research,Опыт 1-3 года,,,,Python|Docker|Git|Grafana,True,https://hh.ru/vacancy/132761576
131754025,Системный аналитик,,Москва,middle,ai_engineer,Опыт 3-6 лет,,,,SQL,True,https://hh.ru/vacancy/131754025
131919962,Product owner (Автоматизация),,Москва,middle,ai_engineer,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/131919962
132521176,Руководитель проектов,,Санкт-Петербург,senior,ai_engineer,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/132521176
132388020,Продуктовый дизайнер/Проектировщик интерфейсов,,Москва,middle,nlp,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/132388020
132607748,Системный аналитик (Команда Закуп.AI),,Москва,senior,ai_engineer,Опыт более 6 лет,,,,Kubernetes|Kafka,True,https://hh.ru/vacancy/132607748
131961986,Руководитель по развитию бизнеса медицинских ИИ-сервисов Яндекса,Яндекс,Москва,senior,ai_engineer,Опыт более 6 лет,,,,,True,https://hh.ru/vacancy/131961986
131609532,Инвестиционный аналитик-методолог,,Москва,middle,research,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/131609532
132401333,Инженер-конструктор БПЛА,Ключников,Анадырь,junior,ai_engineer,Опыт 1-3 года,,,,,True,https://hh.ru/vacancy/132401333
130544766,Водитель на грузовой автомобиль (категория CE),,Воронеж,middle,ai_engineer,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/130544766
132616522,Владелец продукта,,Санкт-Петербург,senior,ai_engineer,Опыт более 6 лет,,,,SQL|PostgreSQL|Redis|Azure|Git,True,https://hh.ru/vacancy/132616522
132529114,Старшая медицинская сестра / Старший медицинский брат,ОООЭкзотерапия,Тольятти,junior,ai_engineer,Опыт 1-3 года,,,,,True,https://hh.ru/vacancy/132529114
132323690,Аналитик складских запасов,,Москва,senior,nlp,Опыт более 6 лет,,,,,True,https://hh.ru/vacancy/132323690
131382360,Data Engineer,Синимекс,Москва,junior,data_engineer,Опыт 1-3 года,,,,SQL|Spark|Hadoop|ClickHouse,True,https://hh.ru/vacancy/131382360
132658680,Менеджер по продажам технических продуктов,USETECH,Москва,senior,ai_engineer,Опыт более 6 лет,,,,,True,https://hh.ru/vacancy/132658680
128338769,Владелец продукта,,Санкт-Петербург,middle,nlp,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/128338769
132568776,Бухгалтер,Just AI,Санкт-Петербург,middle,ai_engineer,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/132568776
132463248,Коммуникационный дизайнер,,Москва,senior,nlp,Опыт более 6 лет,,,,,True,https://hh.ru/vacancy/132463248
132445912,Продуктовый аналитик (Gigachat),,Москва,middle,llm,Опыт 3-6 лет,,,,Python|SQL|LLM|PostgreSQL|ClickHouse|Git,True,https://hh.ru/vacancy/132445912
127886288,Руководитель по внедрению AI,,Москва,senior,ai_engineer,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/127886288
132029933,Бухгалтер в единственном числе,ООО Ии Стратегия Сеосейлс,Казань,junior,ai_engineer,Опыт 1-3 года,75000.0,95000.0,85000.0,,True,https://hh.ru/vacancy/132029933
132421543,Юрист (договорная работа и интеграция),,Москва,senior,nlp,Опыт более 6 лет,,,,,True,https://hh.ru/vacancy/132421543
132531443,Директор по продажам,Консалтика,Москва,senior,research,Опыт более 6 лет,,,,,True,https://hh.ru/vacancy/132531443
132221858,Преподаватель ML в детскую IT-школу,Movavi,Новосибирск,junior,general_ml,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132221858
132424341,Аналитик данных,,Москва,junior,data_science,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132424341
132286805,Инженер-конструктор / Design Engineer (Bionic Systems),Санкт-Петербургский политехнический университет Петра Великого (ФГАОУ ВО СПбПУ),Санкт-Петербург,middle,research,Опыт 3-6 лет,,,,Python,True,https://hh.ru/vacancy/132286805
132244587,Head of QA,Peaky Hunters,Москва,senior,ai_engineer,Опыт 3-6 лет,,,,Python|SQL|Docker,True,https://hh.ru/vacancy/132244587
132149373,Manual QA Engineer,АО ЭДС,Оренбург,middle,ai_engineer,Опыт 3-6 лет,,,,PostgreSQL,True,https://hh.ru/vacancy/132149373
131456231,"AI ML Research Scientist - Anomaly Detection and Uncertainty Estimation (Senior, AI RnD команда)",,Москва,senior,research,Опыт 3-6 лет,,,,Python|PyTorch|TensorFlow|JAX|Docker,True,https://hh.ru/vacancy/131456231
132196531,"TeamLead по аналитике (блок ""Сервисы"" и безопасность)",,Москва,senior,research,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/132196531
132140959,Инженер по внедрению и сопровождению,ООО К-Скай,"Петрозаводск, набережная Варкауса, 17",junior,ai_engineer,Опыт 1-3 года,,,,Python|SQL|Docker|Grafana,True,https://hh.ru/vacancy/132140959
132065533,Senior QA Automation Engineer,АОЭДС,Ижевск,senior,research,Опыт 3-6 лет,,,,Python|SQL|Bash|Docker|Git,True,https://hh.ru/vacancy/132065533
132408459,Менеджер первой линии в AI-компанию,Университет искусственного интеллекта,Москва,junior,ai_engineer,Опыт 1-3 года,170000.0,,170000.0,,True,https://hh.ru/vacancy/132408459
132616424,"Разработчик Python (Django, DRF)",,Санкт-Петербург,middle,research,Опыт 3-6 лет,,,,Python|OpenCV|Docker|Kubernetes|PostgreSQL|Redis|Git,True,https://hh.ru/vacancy/132616424
132704079,Юрист-эксперт,ОООЛегалтэк,Ульяновск,junior,ai_engineer,Без опыта,,,,,True,https://hh.ru/vacancy/132704079
132704082,Юрист-эксперт,ОООЛегалтэк,Саратов,junior,ai_engineer,Без опыта,,,,,True,https://hh.ru/vacancy/132704082
132704083,Юрист-эксперт,ОООЛегалтэк,Самара,junior,ai_engineer,Без опыта,,,,,True,https://hh.ru/vacancy/132704083
132704090,Юрист-эксперт,ООО Легалтэк,Челябинск,junior,ai_engineer,Без опыта,,,,,True,https://hh.ru/vacancy/132704090
132704093,Юрист-эксперт,ООО Легалтэк,Краснодар,junior,ai_engineer,Без опыта,,,,,True,https://hh.ru/vacancy/132704093
132704094,Юрист-эксперт,ООО Легалтэк,Омск,junior,ai_engineer,Без опыта,,,,,True,https://hh.ru/vacancy/132704094
132704095,Юрист-эксперт,ООО Легалтэк,Уфа,junior,ai_engineer,Без опыта,,,,,True,https://hh.ru/vacancy/132704095
132704096,Юрист-эксперт,ООО Легалтэк,Екатеринбург,junior,ai_engineer,Без опыта,,,,,True,https://hh.ru/vacancy/132704096
132161682,"Разработчик Python (Django, DRF)",,Нижний Новгород,middle,research,Опыт 3-6 лет,,,,Python|OpenCV|Docker|Kubernetes|PostgreSQL|Redis|Git,True,https://hh.ru/vacancy/132161682
132159852,Ведущий frontend-программист (TypeScript/JavaScript),,Санкт-Петербург,senior,nlp,Опыт более 6 лет,,,,,True,https://hh.ru/vacancy/132159852
132836567,IT инженер,ЭйчарОсы,Ханты-Мансийский автономный округ — Югра,junior,ai_engineer,Опыт 1-3 года,,,,Docker,True,https://hh.ru/vacancy/132836567
132836568,IT инженер,ЭйчарОсы,Ханты-Мансийский автономный округ — Югра,junior,ai_engineer,Опыт 1-3 года,,,,Docker,True,https://hh.ru/vacancy/132836568
132523158,IT инженер,ЭйчарОсы,Ханты-Мансийский автономный округ — Югра,junior,ai_engineer,Опыт 1-3 года,,,,Docker,True,https://hh.ru/vacancy/132523158
132523122,Старший техник/Монтажник,ЭйчарОсы,Ханты-Мансийский автономный округ — Югра,junior,ai_engineer,Опыт 1-3 года,,,,,True,https://hh.ru/vacancy/132523122
132248506,IT инженер,ЭйчарОсы,Ямало-Ненецкий автономный округ,junior,ai_engineer,Опыт 1-3 года,,,,Docker,True,https://hh.ru/vacancy/132248506
132248507,IT инженер,ЭйчарОсы,Ямало-Ненецкий автономный округ,junior,ai_engineer,Опыт 1-3 года,,,,Docker,True,https://hh.ru/vacancy/132248507
132248508,IT инженер,ЭйчарОсы,Ямало-Ненецкий автономный округ,junior,ai_engineer,Опыт 1-3 года,,,,Docker,True,https://hh.ru/vacancy/132248508
132881246,Аналитик данных,,Москва,junior,data_science,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132881246
132879144,Аналитик данных,,Новосибирск,junior,data_science,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132879144
132918404,Аналитик данных,,Екатеринбург,junior,data_science,Опыт 1-3 года,,,,Python|SQL|Bash|Airflow|Spark|Hadoop,True,https://hh.ru/vacancy/132918404
132878369,Аналитик данных,,Москва,middle,data_science,Опыт 3-6 лет,,,,Python|SQL,True,https://hh.ru/vacancy/132878369
131251909,Аналитик Данных Middle+,,Москва,junior,data_science,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/131251909
132014880,Аналитик данных,,Москва,middle,data_science,Опыт 3-6 лет,,,,Python|SQL,True,https://hh.ru/vacancy/132014880
132809732,Data Analyst / Аналитик данных,Генотек,Москва,junior,data_science,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132809732
132839560,Аналитик данных в Риски,,Москва,junior,data_science,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132839560
132758891,Аналитик данных,ТД Арктика,Москва,junior,data_science,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132758891
131074423,Аналитик данных,,Краснодар,junior,data_science,Опыт 1-3 года,,,,Python|SQL|ClickHouse|Grafana,True,https://hh.ru/vacancy/131074423
131952894,Аналитик данных,,Москва,junior,data_science,Опыт 1-3 года,,,,Python|SQL|Airflow|Git,True,https://hh.ru/vacancy/131952894
132890892,Data Analyst,,Москва,middle,data_science,Опыт 3-6 лет,,,,Python|SQL|Airflow|Spark|Hadoop|PostgreSQL,True,https://hh.ru/vacancy/132890892
132825290,Аналитик данных (Хранилище ALM),,Москва,middle,data_science,Опыт 3-6 лет,,,,Python|SQL,True,https://hh.ru/vacancy/132825290
132795151,Аналитик данных,,Москва,middle,data_science,Опыт 3-6 лет,,,,Python|SQL|ClickHouse,True,https://hh.ru/vacancy/132795151
132725520,Аналитик данных LLM,,Москва,junior,nlp,Опыт 1-3 года,,,,Python|BERT|LLM,True,https://hh.ru/vacancy/132725520
115109674,Аналитик данных (Data analyst),"Красное & Белое, розничная сеть",Москва,junior,data_science,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/115109674
131923481,Аналитик данных (прогнозирование),,Москва,middle,data_science,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/131923481
132764134,Middle Data Analyst,,Казань,junior,data_science,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132764134
132488816,Аналитик данных по ценообразованию,,Санкт-Петербург,junior,data_science,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132488816
127703628,Аналитик данных,,Москва,middle,data_science,Опыт 3-6 лет,,,,SQL,True,https://hh.ru/vacancy/127703628
129416754,"Аналитик данных (Excel - PowerPivot, PowerQuery, макросы, SQL, Power BI, Python)",,Москва,junior,data_science,Опыт 1-3 года,,,,Python|SQL,True,https://hh.ru/vacancy/129416754
132777859,Аналитик данных по сопровождению проектов внутреннего аудита розничного бизнеса,,Санкт-Петербург,junior,data_science,Опыт 1-3 года,,,,Python|SQL|scikit-learn|LangChain|Spark|Hadoop,True,https://hh.ru/vacancy/132777859
132808083,Аналитик данных в Управление организации комплаенс-контроля,,Москва,middle,data_science,Опыт 3-6 лет,,,,,False,https://hh.ru/vacancy/132808083
120854537,Data analyst / Аналитик данных,,Москва,middle,data_science,Опыт 3-6 лет,,,,Python|SQL|Airflow|Docker|Kubernetes|Spark|Hadoop|ClickHouse|Grafana,True,https://hh.ru/vacancy/120854537
132934205,Продуктовый аналитик,,Москва,junior,general_ml,Опыт 1-3 года,,,,Python|SQL|Hadoop,True,https://hh.ru/vacancy/132934205
132389481,Аналитик данных в направление Лидогенератор,,Москва,senior,data_science,Опыт 3-6 лет,,,,SQL|Hadoop,True,https://hh.ru/vacancy/132389481
131832065,Младший аналитик данных,Ozon Офис и Коммерция,Москва,junior,data_science,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/131832065
130412745,Аналитик данных (Разработка сервисов роботизации),RWB (Wildberries & Russ),Москва,middle,data_science,Опыт 3-6 лет,,,,SQL|ClickHouse,True,https://hh.ru/vacancy/130412745
131827061,Аналитик данных (CVM),,Москва,middle,data_science,Опыт 3-6 лет,,,,,True,https://hh.ru/vacancy/131827061
132613873,Аналитик данных,Государственное бюджетное учреждение Республики Саха (Якутия) Республиканский центр инфокоммуникационных технологий,"Якутск, проспект Ленина, 1",junior,llm,Опыт 1-3 года,,,,Python|SQL|LLM|RAG|PostgreSQL,True,https://hh.ru/vacancy/132613873
132784635,Продуктовый аналитик (AI/ML направление),,Москва,junior,general_ml,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132784635
132928880,Аналитик (A/B тестирование),Bell Integrator,Москва,middle,general_ml,Опыт 3-6 лет,,,,Python|SQL|Hadoop,True,https://hh.ru/vacancy/132928880
132420444,Senior аналитик данных,Хогвартс маркетплейсов,Москва,senior,data_science,Опыт 3-6 лет,,,,Python|SQL|LLM|PostgreSQL|S3|AWS,True,https://hh.ru/vacancy/132420444
132598260,Аналитик данных (разбор обращений 1 линии поддержки),,Москва,junior,data_science,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132598260
